TRACK_ID,POSITION_X,POSITION_Y,POSITION_T
6,602.188,223.952,5
6,602.685,223.99,6
6,602.764,223.735,7
6,601.949,223.239,8
6,600.787,223.097,9
6,600.281,223.053,10
6,601.523,223.275,11
6,602.736,223.891,12
6,602.315,223.761,13
6,602.081,223.616,14
6,601.049,223.567,15
6,601.12,223.644,16
6,602.346,223.61,17
6,602.186,223.593,18
6,602.45,223.646,19
6,602.457,223.294,20
6,602.269,223.313,21
6,602.281,223.317,22
6,601.471,223.233,23
6,601.794,222.944,24
6,601.369,220.831,25
6,597.198,220.919,26
6,600.075,220.524,27
6,599.433,220.77,28
6,601.807,220.737,29
6,597.942,219.993,30
6,598.156,219.338,31
6,598.712,218.626,32
6,598.994,218.811,33
6,600.078,219.501,34
6,599.969,219.469,35
6,600.274,219.424,36
6,604.225,218.98,37
6,605.652,218.368,38
6,606.517,218.553,39
6,605.684,218.411,40
6,604.57,218.671,41
6,604.827,219.471,42
6,605.063,219.161,43
6,606.461,218.767,44
6,606.991,218.647,45
6,606.696,218.675,46
6,606.259,218.677,47
6,607.806,218.729,48
6,607.564,218.986,49
6,608.914,219.049,50
6,609.081,218.369,51
6,606.368,218.284,52
6,604.461,217.621,53
6,605.965,217.461,54
6,608.163,217.682,55
6,607.546,217.858,56
6,605.134,217.415,57
6,604.365,218.17,58
6,605.116,217.85,59
8,574.726,221.017,0
8,574.726,221.017,1
8,573.808,220.955,2
8,578.329,221.069,3
8,578.321,221.067,4
8,581.159,221.263,5
8,578.233,221.139,6
8,582.069,221.146,7
8,587.437,221.324,8
8,580.074,220.69,9
8,578.075,220.706,10
8,582.38,220.992,11
8,575.71,220.934,12
8,578.661,220.893,13
8,575.718,220.521,14
8,576.04,220.706,15
8,575.937,220.74,16
8,577.611,220.656,17
8,574.964,220.385,18
8,574.987,220.387,19
8,576.023,219.93,20
8,575.833,220.001,21
8,576.58,219.977,22
8,576.273,219.952,23
8,570.954,219.116,24
8,573.498,217.504,25
8,570.424,217.589,26
8,572.947,216.764,27
8,569.804,216.766,28
8,569.305,216.936,29
8,573.7,217.204,30
8,577.876,217.015,31
8,575.967,215.93,32
8,575.983,215.995,33
8,569.948,215.675,34
8,576.758,216.369,35
8,574.849,216.219,36
8,578.267,215.601,37
8,578.626,215.05,38
8,578.198,215.066,39
8,578.923,215.058,40
8,577.264,214.877,41
8,579.204,215.557,42
8,579.166,215.476,43
8,579.783,215.549,44
8,580.007,215.535,45
8,580.292,215.702,46
8,580.681,215.765,47
8,581.79,215.518,48
8,580.352,215.653,49
8,581.644,215.719,50
8,583.349,215.423,51
8,578.306,215.958,52
8,579.808,216.121,53
8,590.172,216.238,54
8,586.946,215.013,55
8,590.811,215.873,57
8,588.734,216.747,58
8,598,217,59
8,599.763,216.849,60
8,591.56,216.366,61
9,621.622,228.789,0
9,621.622,228.789,1
9,622.998,229.25,2
9,623.88,228.917,3
9,623.597,228.789,4
9,622.735,228.655,5
9,623.528,228.753,6
9,623.16,228.627,7
9,624.225,228.373,8
9,622.505,228.014,9
9,623.385,228.327,10
9,623.959,228.405,11
9,625.229,229.13,12
9,623.887,228.748,13
9,624.025,228.745,14
9,623.4,228.687,15
9,623.735,228.939,16
9,624.132,228.588,17
9,623.125,228.602,18
9,624.441,228.704,19
9,624.92,228.264,20
9,624.181,228.295,21
9,623.71,228.137,22
9,622.757,228.14,23
9,623.222,227.762,24
9,621.765,225.704,25
9,621.205,226.025,26
9,622.039,224.89,27
9,620.675,225.007,28
9,621.243,225.558,29
9,620.435,225.493,30
9,622.102,225.073,31
9,620.643,223.856,32
9,621.566,224.091,33
9,621.961,224.411,34
9,621.811,224.397,35
9,622.758,224.436,36
9,625.454,223.952,37
9,625.533,222.95,38
9,627.833,223.373,39
9,626.719,223.227,40
9,626.333,223.153,41
9,625.982,223.306,42
9,626.862,223.387,43
9,628.838,223.57,44
9,626.825,222.89,45
9,628.405,223.371,46
9,627.516,223.236,47
9,629.365,223.379,48
9,628.579,223.686,49
9,630.694,223.915,50
9,630.175,223.282,51
9,629.037,223.613,52
9,630.543,223.292,53
9,630.599,223.084,54
9,630.191,222.719,55
9,629.662,222.949,56
9,629.876,223.03,57
9,628.625,223.758,58
9,627.503,223.143,59
9,629.006,222.578,60
9,630.956,223.19,61
9,630.484,222.426,62
9,628.394,221.871,63
9,630.644,222.641,64
9,629.446,222.301,65
9,634.398,222.976,66
9,632.347,222.688,67
9,633.042,222.382,68
9,631.253,222.032,69
9,632.608,221.976,70
9,631.044,221.917,71
9,631.587,221.577,72
9,631.038,221.625,73
9,630.958,221.078,74
9,631.652,221.056,75
9,630.552,221.657,76
9,630.184,221.363,77
9,630.087,221.56,78
9,630.106,221.125,79
9,629.903,221.527,80
9,630.209,221.428,81
9,630.479,221.057,82
9,629.709,220.608,83
9,631.809,220.327,84
9,632.127,220.559,85
9,631.471,221.35,86
9,631.25,221.003,87
9,630.413,220.988,88
9,631.514,221.3,89
9,632.762,221.331,90
9,632.961,221.509,91
9,633.075,221.961,92
9,633.318,222.688,93
9,633.591,222.94,94
9,633.056,222.517,95
9,633.055,222.63,96
9,631.359,222.166,97
9,630.79,222.461,98
9,631.35,222.119,99
9,631.822,222.568,100
9,632.425,223.08,101
9,632.594,223.153,102
9,633.437,223.134,103
9,633.315,223.188,104
9,633.365,223.596,105
9,632.999,223.366,106
9,634.298,223.501,107
9,633.954,223.006,108
9,634.836,222.794,109
9,634.222,222.865,110
9,634.006,222.86,111
9,634.594,223.161,112
9,634.623,222.534,113
9,635.289,223.205,114
9,635.531,223.682,115
9,635.051,224.275,116
9,635.27,224.765,117
9,637.019,224.456,118
9,637.152,224.081,119
9,637.836,224.057,120
9,638.418,224.684,121
9,638.105,224.809,122
9,637.498,224.187,123
9,641.305,225.132,124
9,638.463,224.829,125
9,639.237,224.92,126
9,638.267,225.666,127
9,640.991,227.222,128
9,641.51,228.411,129
9,642.62,229.186,130
16,474.279,269.395,0
16,474.279,269.395,1
16,474.655,269.628,2
16,474.731,269.096,3
16,474.769,269.56,4
16,474.198,269.467,5
16,473.61,270.051,6
16,474.63,269.496,7
16,472.565,270.198,8
16,471.907,270.204,9
16,473.835,269.307,10
16,474.76,269.413,11
16,475.095,270.173,12
16,475.062,269.201,13
16,474.716,269.185,14
16,474.437,269.214,15
16,475.5,269.236,16
16,475.144,269.362,17
16,475.174,269.724,18
16,475.42,269.534,19
16,475.578,269.144,20
16,475.374,269.073,21
16,474.917,268.935,22
16,474.853,268.973,23
16,474.087,268.463,24
16,473.762,266.766,25
16,472.922,267.13,26
16,473.937,265.454,27
16,473.62,265.706,28
16,473.041,267.066,29
16,473.157,266.217,30
16,473.011,266.452,31
16,473.668,266.242,32
16,473.236,266.213,33
16,473.851,266.482,34
16,473.825,266.841,35
16,474.165,266.287,36
16,477.285,266.259,37
16,478.388,265.61,38
16,479.05,265.794,39
16,477.644,266.33,40
16,477.514,266.047,41
16,478.301,266.386,42
16,479.273,265.357,43
16,480.461,264.781,44
16,480.346,265.1,45
16,479.039,266.462,46
16,479.972,266.033,47
16,480.574,266.147,48
16,480.913,266.583,49
16,481.66,266.59,50
16,482.111,265.344,51
16,481.852,265.652,52
16,482.692,265.208,53
16,482.617,265.382,54
16,481.147,265.021,55
16,480.405,264.923,56
16,479.385,265.12,57
16,479.124,265.515,58
16,479.523,265.24,59
16,480.08,265.225,60
16,480.596,265.94,61
16,480.254,265.092,62
16,480.127,264.712,63
16,480.349,265.413,64
16,480.526,265.776,65
16,480.27,267.067,66
16,480.672,265.98,67
16,480.627,264.547,68
16,478.053,267.457,69
16,480.488,265.368,70
16,481.737,263.297,71
16,481.435,263.839,72
16,481.549,263.944,73
16,482.209,263.328,74
16,481.553,263.737,75
16,481.577,263.722,76
16,481.281,263.466,77
16,481.17,263.558,78
16,480.878,263.397,79
16,480.544,263.324,80
16,480.643,263.335,81
16,480.412,263.356,82
16,481.757,262.907,83
16,482.774,261.441,84
16,482.654,261.411,85
16,477.381,266.314,86
16,482.264,262.202,87
16,482.607,261.792,88
16,482.477,262.614,89
16,483.622,262.123,90
16,483.788,264.157,91
16,484.038,264.335,92
16,484.252,264.298,93
16,483.848,265.447,94
16,482.739,264.673,95
16,481.13,267.582,96
16,485.678,263.765,97
16,485.664,264.686,98
16,484.973,265.514,99
16,485.855,265.61,100
16,486.122,265.461,101
16,485.502,265.762,102
16,484.811,265.757,103
16,483.169,266.84,104
16,483.121,267.357,105
16,484.365,267.206,106
16,483.218,267.715,107
16,483.469,267.066,108
16,486.183,264.394,109
16,485.968,266.18,110
16,485.79,266.306,111
16,486.939,265.841,112
16,486.118,264.92,113
16,486.359,265.644,114
16,485.934,266.252,115
16,486.069,267.891,116
16,486.909,267.732,117
16,487.844,267.355,118
16,488.428,267.49,119
16,486.648,268.935,120
16,488.82,267.84,121
16,490.103,267.189,122
16,491.31,266.182,123
16,491.998,267.363,124
16,491.734,267.825,125
16,491.806,268.675,126
16,491.723,269.397,127
16,492.351,270.465,128
16,493.832,271.12,129
16,494.649,272.727,130
18,444.876,269.273,0
18,444.876,269.273,1
18,443.98,267.61,2
18,446.133,267.453,3
18,444.349,268.769,4
18,444.896,267.463,5
18,443.462,268.894,6
18,445.173,267.244,7
18,444.078,268.171,8
18,444.324,266.177,9
18,444.159,268.846,10
18,444.72,266.815,11
18,445.936,269.134,12
18,444.344,267.863,13
18,445.166,267.369,14
18,443.097,267.843,15
18,445.555,267.832,16
18,443.593,268.271,17
18,445.562,267.252,18
18,444.327,268.54,19
18,445.482,266.984,20
18,444.425,268.613,21
18,445.128,266.795,22
18,443.728,268.587,23
18,443.977,265.977,24
18,442.791,266.172,25
18,442.819,264.522,26
18,442.895,265.417,27
18,442.308,263.667,28
18,442.369,265.928,29
18,441.714,263.789,30
18,443.994,264.736,31
18,442.218,262.882,32
18,444.237,263.592,33
18,442.176,263.986,34
18,444.325,263.442,35
18,442.989,265.137,36
18,445.771,263.662,37
18,447.073,261.822,38
18,447.837,263.409,39
18,447.908,262.233,40
18,447.345,264.165,41
18,448.023,262.655,42
18,448.58,264.435,43
18,448.615,261.682,44
18,450.301,263.506,45
18,448.515,262.307,46
18,450.225,263.425,47
18,448.956,262.931,48
18,450.882,263.624,49
18,449.96,263.294,50
18,451.915,262.771,51
18,449.811,263.243,52
18,452.754,262.701,53
18,451.508,263.248,54
18,451.808,262.109,55
18,449.096,263.491,56
18,449.553,261.93,57
18,447.753,264.218,58
18,449.515,262.228,59
18,449.44,263.629,60
18,451.163,261.743,61
18,450.294,263.602,62
18,450.023,261.379,63
18,450.431,263.317,64
18,450.845,261.172,65
18,451.19,263.247,66
18,450.898,260.919,67
18,451.509,262.698,68
18,451.238,260.493,69
18,451.482,262.283,70
18,450.704,260.743,71
18,451.857,262.328,72
18,450.497,261.182,73
18,451.998,262.021,74
18,450.217,261.528,75
18,452.135,261.807,76
18,449.471,261.431,77
18,451.219,261.407,78
18,449.23,261.004,79
18,450.819,261.438,80
18,449.727,261.74,81
18,451.702,260.55,82
18,451.219,261.857,83
18,452.941,259.781,84
18,451.663,261.892,85
18,451.553,260.848,86
18,451.204,262.778,87
18,452.544,260.411,88
18,452.933,262.738,89
18,453.013,258.931,90
18,454.304,261.453,91
18,453.915,260.166,92
18,454.758,262.104,93
18,453.419,261.584,94
18,454.402,262.682,95
18,453.138,261.902,96
18,455.509,261.737,97
18,453.62,263.602,98
18,455.357,262.008,99
18,454.704,263.989,100
18,455.527,262.15,101
18,455.858,264.409,102
18,455.109,262.516,103
18,456.074,264.118,104
18,455.64,262.185,105
18,457.108,264.384,106
18,455.746,262.969,107
18,457.007,263.825,108
18,455.487,262.9,109
18,457.158,263.371,110
18,454.947,263.846,111
18,456.748,262.769,112
18,455.391,264.146,113
18,456.351,262.22,114
18,456.786,264.477,115
18,456.073,263.692,116
18,457.661,265.682,117
18,457.304,264.048,118
18,459.983,264.46,119
18,458.678,264.788,120
18,460.653,264.353,121
18,459.764,266.094,122
18,461.103,263.677,123
18,461.057,266.646,124
18,461.789,264.332,125
18,461.825,267.048,126
18,461.675,265.026,127
18,462.139,268.429,128
18,463.667,267.481,129
18,464.263,270.765,130
19,362.608,268.744,0
19,362.608,268.744,1
19,362.863,268.64,2
19,362.964,268.54,3
19,362.676,268.592,4
19,361.922,268.42,5
19,362.369,268.296,6
19,362.604,268.248,7
19,362.748,268.066,8
19,362.244,267.952,9
19,362.753,267.991,10
19,363.391,268.349,11
19,364.11,268.686,12
19,363.954,268.187,13
19,363.087,268.025,14
19,362.891,268.142,15
19,363.705,268.246,16
19,363.574,268.167,17
19,363.701,268.155,18
19,363.966,268.236,19
19,363.96,268.16,20
19,363.53,268.278,21
19,362.465,266.813,22
19,362.272,268.853,23
19,362.001,267.719,24
19,361.293,265.729,25
19,360.447,266.143,26
19,361.234,265.221,27
19,360.864,265.778,28
19,360.357,265.913,29
19,360.841,265.418,30
19,361.017,264.729,31
19,360.989,264.183,32
19,361.237,264.341,33
19,361.475,264.563,34
19,361.541,264.861,35
19,362.234,264.886,36
19,365.792,263.936,37
19,366.389,263.147,38
19,366.827,263.751,39
19,366.487,263.402,40
19,366.352,263.497,41
19,366.811,263.54,42
19,366.636,263.299,43
19,367.38,263.227,44
19,367.6,263.148,45
19,367.759,263.075,46
19,367.026,264.124,47
19,368.675,264.308,48
19,369.794,263.311,49
19,368.565,263.121,50
19,369.526,263.469,51
19,368.854,264.891,52
19,369.657,264.369,53
19,369.847,263.698,54
19,368.721,263.267,55
19,367.641,263.707,56
19,367.108,263.486,57
19,366.782,263.925,58
19,367.071,263.528,59
19,368.414,263.095,60
19,369.201,263.348,61
19,368.644,262.701,62
19,368.437,262.603,63
19,368.374,262.981,64
19,368.632,263.052,65
19,369.049,263.104,66
19,369.078,262.669,67
19,369.622,262.424,68
19,370.034,262.343,69
19,370.162,262.293,70
19,369.966,262.856,71
19,369.76,262.665,72
19,369.493,262.687,73
19,369.277,262.396,74
19,369.422,262.41,75
19,369.23,262.48,76
19,368.491,262.317,77
19,368.56,262.298,78
19,368.202,262.13,79
19,368.071,262.427,80
19,368.361,262.284,81
19,368.658,261.989,82
19,369.628,262.318,83
19,370.662,261.565,84
19,370.529,261.364,85
19,368.912,261.787,86
19,369.487,261.632,87
19,369.998,261.757,88
19,370.542,262.182,89
19,371.497,261.864,90
19,372.322,261.769,91
19,372.016,262.383,92
19,371.852,263.089,93
19,371.611,263.174,94
19,371.486,263.224,95
19,371.612,263.416,96
19,371.881,263.478,97
19,372.109,264.063,98
19,372.506,264.376,99
19,372.617,264.876,100
19,373.189,265.273,101
19,373.036,264.85,102
19,373.396,264.826,103
19,373.896,264.454,104
19,374.411,264.213,105
19,374.851,264.272,106
19,374.943,264.357,107
19,374.968,264.042,108
19,374.922,264.004,109
19,375.073,264.123,110
19,374.778,263.85,111
19,375.199,264.208,112
19,374.656,263.464,113
19,374.84,263.8,114
19,374.942,264.134,115
19,375.265,265.094,116
19,375.48,265.347,117
19,375.913,264.93,118
19,377.03,264.642,119
19,377.912,264.895,120
19,378.392,265.138,121
19,378.807,265.46,122
19,379.331,265.315,123
19,379.571,266.006,124
19,379.759,265.955,125
19,380.478,266.381,126
19,380.166,266.934,127
19,381.004,268.166,128
19,382.626,269.431,129
19,382.983,270.627,130
21,791.458,271.806,0
21,791.693,271.899,1
21,791.954,272.011,2
21,793.192,272.104,3
21,802.699,275.61,4
21,802.244,275.433,5
21,801,275,6
21,798.948,274.052,7
21,800.32,274.198,8
21,800.155,274.121,9
21,799.216,273.831,10
21,798.588,273.57,11
21,798.958,273.961,12
21,798.825,273.907,13
21,798.836,273.91,14
21,798.191,273.772,15
21,798.046,273.708,16
21,798.668,273.833,17
21,798.753,273.843,18
21,797.728,273.343,19
21,799.711,273.658,20
21,799.563,273.751,21
21,798.848,273.579,22
21,799.11,273.739,23
21,798.101,273.359,24
21,798.184,271.558,25
21,797.926,271.841,26
21,809.349,274.788,27
21,809.055,274.956,28
21,815.37,278.351,29
21,817.485,278.784,30
21,811.35,274.605,32
21,811.451,274.652,33
21,811.164,274.827,35
21,811.256,274.709,36
21,821.497,277.508,37
21,821.363,276.336,38
21,822.894,276.762,40
21,821.901,276.606,41
21,833.247,281.159,43
21,833.993,281.073,44
21,834.857,281.444,45
21,835.009,281.501,46
21,833.928,280.927,47
21,836.833,281.433,48
21,837.61,282.098,49
21,835.307,280.866,50
21,821.938,274.692,51
21,828.761,277.172,53
21,828.401,276.746,54
21,821.16,273.921,55
21,821.808,274.897,56
21,821,275,57
21,817.29,274.186,58
21,815.098,273.146,59
21,812.974,270.989,60
21,811.908,269.964,62
21,808.98,269.152,63
21,808.277,268.792,65
21,808.907,269.067,66
21,808.952,268.749,67
21,800.824,265.297,68
21,800.327,264.653,69
21,801.004,264.953,70
21,800.584,264.858,71
21,801.229,264.942,72
21,802.028,265.066,73
21,800.087,264.116,74
21,798.335,263.076,75
21,797.03,262.909,76
21,796.967,262.883,77
21,798.148,263.663,78
21,790.85,260.757,79
21,791.335,260.939,80
22,711.752,272.686,0
22,711.752,272.686,1
22,711.736,272.72,2
22,711.804,272.385,3
22,711.781,272.158,4
22,711.18,272.075,5
22,711.247,272.034,6
22,711.948,271.752,7
22,712.037,271.382,8
22,711.273,273,9
22,711.291,271.406,10
22,711.227,268.405,11
22,711.879,269.63,12
22,712.875,272.376,13
22,712.399,272.768,14
22,711.828,272.145,15
22,712.881,272.774,16
22,713.346,272.647,17
22,713.037,272.766,18
22,713.325,272.528,19
22,713.013,272.159,20
22,712.309,271.671,21
22,711.887,271.396,22
22,711.456,272.004,23
22,711.004,271.751,24
22,711.028,269.722,25
22,710.224,270.209,26
22,710.521,269.067,27
22,709.999,269.03,28
22,709.159,269.389,29
22,709.363,269.049,30
22,710.153,268.823,31
22,710.509,268.269,32
22,710.539,268.028,33
22,710.669,268.307,34
22,711.247,268.533,35
22,711.467,268.715,36
22,714.783,268.248,37
22,715.325,267.403,38
22,716.459,267.33,39
22,716.34,266.986,40
22,715.938,267.111,41
22,716.352,267.507,42
22,715.988,267.904,43
22,717.111,267.611,44
22,717.15,267.533,45
22,716.727,267.713,46
22,716.985,267.786,47
22,718.099,267.505,48
22,718.131,268.209,49
22,718.8,268.332,50
22,719.126,267.809,51
22,718.995,267.887,52
22,719.702,267.735,53
22,720.102,267.445,54
22,718.896,267.188,55
22,717.812,267.532,56
22,716.86,267.343,57
22,716.059,267.785,58
22,716.128,267.486,59
22,717.258,266.967,60
22,718.225,267.448,61
22,717.969,266.596,62
22,717.493,266.529,63
22,717.947,267.01,64
22,718.187,266.853,65
22,718.531,267.154,66
22,718.732,266.979,67
22,718.682,266.756,68
22,718.818,266.19,69
22,718.722,266.19,70
22,719.021,266.147,71
22,719.315,266.149,72
22,719.362,265.774,73
22,719.669,265.758,74
22,719.2,265.83,75
22,719.135,265.604,76
22,719.207,265.109,77
22,718.602,265.161,78
22,718.575,265.341,79
22,718.375,265.707,80
22,718.44,266.143,81
22,718.798,266.003,82
22,719.895,265.224,83
22,721.033,265.03,84
22,720.203,264.863,85
22,719.468,265.446,86
22,719.872,265.621,87
22,719.714,265.711,88
22,719.678,265.96,89
22,720.699,265.676,90
22,721.175,265.222,91
22,722.359,265.022,92
22,722.785,266.088,93
22,722.324,265.945,94
22,721.936,265.87,95
22,722.35,265.817,96
22,722.115,266.095,97
22,722.343,266.68,98
22,722.177,266.941,99
22,722.358,266.939,100
22,722.456,267.265,101
22,722.502,267.437,102
22,722.434,267.171,103
22,722.446,267.241,104
22,722.761,267.19,105
22,723.295,267.555,106
22,723.46,267.877,107
22,723.919,267.219,108
22,723.601,266.922,109
22,724.191,267.322,110
22,724.33,267.437,111
22,724.526,267.795,112
22,724.454,267.012,113
22,724.319,267.17,114
22,724.481,267.498,115
22,725.021,268.196,116
22,725.099,268.653,117
22,725.462,268.352,118
22,726.713,267.836,119
22,726.6,267.785,120
22,727.058,268.108,121
22,727.714,268.229,122
22,728.587,267.882,123
22,729.3,268.506,124
22,729.452,268.638,125
22,729.458,268.93,126
22,729.544,269.322,127
22,730.25,270.382,128
22,731.202,271.674,129
22,731.658,272.804,130
25,271.26,256.853,0
25,271.26,256.853,1
25,270.395,256.501,2
25,270.842,254.941,3
25,271.623,256.038,4
25,269.983,256.23,5
25,270.481,255.006,6
25,271.593,255.865,7
25,271.102,256.394,8
25,269.905,254.982,9
25,271.361,254.75,10
25,271.429,256.191,11
25,271.326,255.39,12
25,272.105,255.08,13
25,271.458,256.454,14
25,270.766,256.528,15
25,272.019,255.751,16
25,272.014,256.159,17
25,271.11,256.345,18
25,271.675,254.877,19
25,272.58,254.989,20
25,271.558,256.277,21
25,270.372,254.946,22
25,270.873,254.955,23
25,270.826,255.031,24
25,268.971,253.562,25
25,268.73,252.514,26
25,269.936,251.783,27
25,268.506,254.397,28
25,268.371,253.817,29
25,269.538,254.725,30
25,269.234,254.966,31
25,268.995,256.701,32
25,268.977,254.478,33
25,269.077,254.563,34
25,268.476,252.66,35
25,269.447,252.335,36
25,271.707,251.368,37
25,272.229,250.126,38
25,274.058,250.166,39
25,273.068,250.935,40
25,272.113,251.145,41
25,272.514,251.139,42
25,273.64,250.84,43
25,274.562,251.126,44
25,274.02,250.91,45
25,274.35,250.891,46
25,275.437,251.446,47
25,275.282,251.515,48
25,275.495,251.021,49
25,277.153,251.112,50
25,276.982,251.414,51
25,275.928,251.473,52
25,277.82,250.547,53
25,278.271,250.651,54
25,276.511,250.378,55
25,275.396,250.138,56
25,274.827,249.769,57
25,274.285,251.523,58
25,274.069,250.442,59
25,276.353,249.149,60
25,277.069,250.247,61
25,275.696,249.673,62
25,275.999,249.561,63
25,277.735,250.036,64
25,276.625,250.424,65
25,276.647,248.788,66
25,278.154,248.379,67
25,277.833,248.975,68
25,277.182,248.903,69
25,277.184,247.825,70
25,278.239,248.311,71
25,277.458,248.411,72
25,276.658,247.236,73
25,276.801,246.258,74
25,277.043,246.63,75
25,276.981,246.671,76
25,276.168,245.819,77
25,276.753,247.477,78
25,276.909,247.297,79
27,583.934,267.134,0
27,583.934,267.134,1
27,583.484,266.969,2
27,585.416,266.339,3
27,584.493,266.673,4
27,584.278,266.567,5
27,583.019,266.271,6
27,584.389,266.291,7
27,583.845,266.11,8
27,584.116,265.621,9
27,583.63,265.793,10
27,585.1,265.846,11
27,585.156,266.509,12
27,584.966,266.158,13
27,584.484,266.576,14
27,583.902,265.791,15
27,584.798,266.709,16
27,585.026,265.744,17
27,584.789,266.444,18
27,585.167,265.537,19
27,584.872,266.429,20
27,584.638,265.395,21
27,584.084,266.052,22
27,584.013,265.971,23
27,583.498,265.859,24
27,582.975,263.325,25
27,582.524,264.673,26
27,582.951,262.921,27
27,582.993,263.934,28
27,581.85,263.422,29
27,582.378,263.456,30
27,582.75,262.364,31
27,583.362,261.64,32
27,582.851,261.441,33
27,583.322,262.19,34
27,583.28,262.404,35
27,584.318,262.791,36
27,587.52,262.452,37
27,587.141,261.716,38
27,588.435,260.65,39
27,586.924,261.349,40
27,588.274,261.553,41
27,587.435,262.504,42
27,588.713,262.561,43
27,588.948,261.918,44
27,589.586,261.984,45
27,588.645,261.765,46
27,589.547,262.267,47
27,589.727,262.018,48
27,590.238,263.104,49
27,590.631,262.104,50
27,590.392,262.48,51
27,590.89,261.9,52
27,591.871,262.268,53
27,596.154,262.923,54
27,594.785,262.659,55
27,592.195,262.105,56
27,588.053,261.571,57
27,588.137,262.93,58
27,587.986,261.782,59
27,589.327,261.675,60
27,590.514,261.427,61
27,589.66,261.213,62
27,590.067,260.88,63
27,589.987,261.201,64
27,590.639,261.469,65
27,590.838,261.179,66
27,591.381,261.856,67
27,591.718,261.129,68
27,591.614,259.973,69
27,591.525,260.354,70
27,591.971,260.35,71
27,591.414,259.64,72
27,591.319,260.161,73
27,592.163,259.984,74
27,591.551,259.555,75
27,591.294,261.155,76
27,590.764,259.841,77
27,590.183,260.577,78
27,590.632,260.094,79
27,590.045,259.933,80
27,590.616,260.487,81
27,590.805,259.561,82
27,591.932,260.27,83
27,592.878,258.93,84
27,591.827,259.197,85
27,591.625,260.021,86
27,591.642,259.661,87
27,591.197,259.615,88
27,592.379,260.262,89
27,593.436,258.701,90
27,593.231,259.164,91
27,594.196,258.385,92
27,593.753,260.364,93
27,594.03,261.075,94
27,593.956,260.109,95
27,594.268,260.523,96
27,594.783,260.71,97
27,594.502,261.668,98
27,595.125,262.312,99
27,595.254,261.409,100
