TRACK_ID,POSITION_X,POSITION_Y,POSITION_T
10,731.524,198.667,0
10,731.526,198.794,1
10,731.526,198.794,2
10,731.525,198.795,3
10,731.525,198.795,4
10,731.525,198.795,5
10,731.525,198.795,6
10,731.525,198.795,7
10,731.525,198.795,8
10,731.525,198.795,9
10,731.525,198.795,10
10,731.525,198.795,11
10,731.525,198.795,12
10,731.525,198.795,13
10,731.525,198.795,14
10,731.525,198.795,15
10,731.525,198.795,16
10,731.502,198.806,17
10,731.498,198.806,18
10,731.502,198.806,19
10,731.502,198.806,20
10,731.498,198.806,21
10,731.502,198.806,22
10,731.498,198.806,23
10,731.498,198.806,24
10,731.498,198.806,25
10,731.502,198.806,26
10,731.502,198.806,27
10,731.502,198.806,28
10,731.502,198.806,29
10,731.498,198.806,30
10,732.255,199.17,31
10,733.068,197.303,32
10,732.215,197.007,33
10,737.888,198.883,34
10,733.707,199.58,35
10,734.616,201.078,36
10,736.514,198.106,37
10,737.929,198.487,38
10,738.836,196.954,39
10,737.335,195.947,40
10,735.886,193.64,41
10,735.88,195.345,42
10,734.68,194.349,43
10,737.667,194,44
10,736.466,196.187,45
10,738.5,194.929,46
10,738.833,197.885,47
10,737.997,194.071,49
10,738.927,193.954,50
10,737.701,197.457,51
10,736.968,193.255,52
10,738.333,195.5,53
10,737.78,193.84,54
10,739.005,194.277,55
10,741.021,193.832,56
10,743.153,191.944,57
10,740.508,190.986,58
10,744.927,193.902,59
15,1054.503,202.98,0
15,1054.503,202.98,1
15,1054.317,203.091,2
15,1055.953,202.837,3
15,1054.648,202.995,4
15,1054.648,202.995,5
15,1054.648,202.995,6
15,1054.609,202.956,7
15,1054.609,202.956,8
15,1054.45,203.315,9
15,1054.435,203.889,10
15,1058.439,203.169,11
15,1056.714,203.479,12
15,1056.642,203.519,13
15,1056.641,203.519,14
15,1056.642,203.519,15
15,1056.522,203.523,16
15,1054.23,203.687,17
15,1059.387,203.334,18
15,1059.386,203.334,19
15,1059.386,203.334,20
15,1059.386,203.334,21
15,1059.387,203.334,22
15,1058.74,203.889,23
15,1058.74,203.889,24
15,1058.74,203.889,25
15,1058.74,203.889,26
15,1058.74,203.889,27
15,1058.74,203.889,28
15,1058.74,203.889,29
15,1058.74,203.889,30
15,1066.298,194.349,31
15,1066.298,194.349,33
15,1066.298,194.349,34
15,1066.298,194.349,35
15,1066.298,194.349,36
15,1078.216,191.15,37
15,1078.216,191.15,38
15,1078.216,191.15,39
15,1078.215,191.15,40
15,1078.216,191.15,41
15,1078.216,191.15,42
15,1078.216,191.15,43
15,1078.216,191.15,44
15,1078.216,191.15,45
15,1078.216,191.15,46
15,1078.216,191.15,47
15,1078.216,191.15,48
15,1078.216,191.15,49
15,1078.216,191.15,50
15,1078.216,191.15,51
15,1078.216,191.15,52
15,1078.22,191.155,53
15,1078.22,191.155,54
15,1078.219,191.155,55
15,1078.219,191.155,56
15,1078.22,191.155,57
15,1078.219,191.155,58
15,1078.22,191.155,59
15,1067.821,196.034,60
15,1067.68,195.63,61
15,1067.68,195.63,62
15,1067.68,195.63,63
15,1067.682,195.563,64
15,1067.542,196.075,65
15,1067.585,195.916,66
15,1066.278,197.056,67
15,1066.319,197.039,68
15,1066.687,196.331,69
15,1066.687,196.331,70
15,1066.687,196.332,71
15,1066.687,196.331,72
15,1066.687,196.331,73
15,1066.895,196.241,74
15,1066.573,196.944,75
15,1068.762,195.444,76
15,1068.755,195.499,77
15,1068.755,195.501,78
15,1068.755,195.499,79
15,1068.755,195.499,80
15,1068.674,195.124,81
15,1068.674,195.124,82
15,1068.674,195.124,83
15,1068.674,195.124,84
15,1068.674,195.124,85
15,1068.755,195.499,86
15,1068.755,195.501,87
15,1068.755,195.501,88
15,1068.755,195.501,89
15,1069.795,195.57,90
15,1066.631,196.608,91
15,1063.783,196.358,92
15,1064.14,200.477,93
15,1065.17,198.978,94
15,1064.14,200.055,95
15,1058.967,197.96,96
15,1058.217,196.071,97
15,1059.833,198.9,98
15,1058.879,200.713,99
15,1060.489,202.09,100
15,1056.833,202.929,101
15,1056.753,204.163,102
15,1055.171,203.979,103
15,1053.643,206.25,104
15,1055,205,105
15,1052.955,203.168,106
15,1051.042,203.834,107
15,1050.291,204.141,108
15,1052.235,205.765,109
15,1051.092,205.957,110
15,1053.895,206.271,111
15,1053.814,205.766,112
15,1054.991,206.778,113
15,1057.708,203.553,114
15,1056.75,203.003,115
15,1056.863,204.009,116
15,1057.045,206.25,117
15,1056.816,205.928,118
15,1056.759,206.813,119
25,139.783,211.947,0
25,139.783,211.947,1
25,139.606,211.88,2
25,139.606,211.88,3
25,139.914,212.021,4
25,136.913,216.915,5
25,135.907,217.018,6
25,135.907,217.017,7
25,135.906,217.017,8
25,145.333,215.126,9
25,144.724,215.464,10
25,144.736,215.477,11
25,144.736,215.477,12
25,144.736,215.477,13
25,145.384,215.121,14
25,145.384,215.121,15
25,145.383,215.121,16
25,145.383,215.121,17
25,145.438,215.081,18
25,144.685,215.14,19
25,144.657,215.143,20
25,144.656,215.143,21
25,143.881,215.091,22
25,145.633,215.178,23
25,145.683,215.182,24
25,145.59,215.346,25
25,145.741,215.355,26
25,145.741,215.355,27
25,145.741,215.355,28
25,145.741,215.355,29
25,145.741,215.355,30
25,139.383,211.146,31
25,139.383,211.147,32
25,139.383,211.147,33
25,139.383,211.147,34
25,139.05,210.941,35
25,140.123,210.851,36
25,139.652,211.044,37
25,140.955,209.926,38
25,140.937,209.777,39
25,140.196,211.217,40
25,140.177,211.154,41
25,140.091,210.956,42
25,140.082,210.947,43
25,139.724,210.379,44
25,139.74,210.381,45
25,140.249,210.172,46
25,140.413,210.005,47
25,140.413,210.005,48
25,140.413,210.005,49
25,140.413,210.005,50
25,140.413,210.005,51
25,140.413,210.005,52
25,140.808,210.655,53
25,140.808,210.655,54
25,140.808,210.655,55
25,140.808,210.655,56
25,140.808,210.655,57
25,140.808,210.655,58
25,140.808,210.655,59
25,153.373,212.148,60
25,153.373,212.148,61
25,153.381,212.163,62
25,153.214,212.268,63
25,153.127,212.308,64
25,144.603,219.039,65
25,141.033,221.65,66
25,139.338,217.412,67
25,139.339,217.413,68
25,139.08,216.362,69
25,138.855,216.427,70
25,138.855,216.427,71
25,138.864,215.592,72
25,139.026,214.065,73
25,136.199,208.846,74
25,136.199,208.846,75
25,136.243,208.905,76
68,186.884,220.205,0
68,186.884,220.205,1
68,187.01,220.339,2
68,186.795,220.176,3
68,186.86,220.307,4
68,186.841,220.23,5
68,186.841,220.23,6
68,186.845,220.335,7
68,186.86,220.307,8
68,186.531,220.089,9
68,186.739,220.184,10
68,186.985,220.183,11
68,186.989,220.334,12
68,187.025,219.958,13
68,187.038,219.822,14
68,187.154,219.993,15
68,187.436,220.161,16
68,187.436,220.161,17
68,201.032,220.464,18
68,201.872,220.692,19
68,201.897,220.728,20
68,201.897,220.728,21
68,201.88,220.698,22
68,201.88,220.698,23
68,199.592,220.241,24
68,199.607,220.211,25
68,199.605,220.203,26
68,199.649,220.235,27
68,199.561,220.101,28
68,199.585,220.178,29
68,199.588,220.171,30
68,211.243,219.118,32
68,211.157,219.327,33
68,211.246,219.19,34
68,211.238,219.205,35
68,211.025,219.238,36
68,210.484,220.166,37
68,210.481,220.128,38
68,210.668,220.233,39
68,210.673,220.226,40
68,210.326,218.925,41
68,210.33,218.909,42
68,210.03,219.026,43
68,209.99,218.939,44
68,209.959,218.634,45
68,209.951,218.654,46
68,209.952,218.655,47
68,209.685,218.629,48
68,209.914,218.473,49
68,209.846,218.561,50
68,209.848,218.56,51
68,210.559,218.713,52
68,210.559,218.713,53
68,215.315,212.375,54
68,215.314,212.37,55
68,209.577,210.496,56
68,209.578,210.497,57
68,209.565,210.496,58
68,211.195,207.504,59
71,574.726,221.017,0
71,574.726,221.017,1
71,573.808,220.955,2
71,578.329,221.069,3
71,578.321,221.067,4
71,581.159,221.263,5
71,578.233,221.139,6
71,582.069,221.146,7
71,587.437,221.324,8
71,580.074,220.69,9
71,578.075,220.706,10
71,582.38,220.992,11
71,575.71,220.934,12
71,578.661,220.893,13
71,575.718,220.521,14
71,576.04,220.706,15
71,575.937,220.74,16
71,577.611,220.656,17
71,574.964,220.385,18
71,574.987,220.387,19
71,576.023,219.93,20
71,575.833,220.001,21
71,576.58,219.977,22
71,576.273,219.952,23
71,570.954,219.116,24
71,573.498,217.504,25
71,570.424,217.589,26
71,572.947,216.764,27
71,569.804,216.766,28
71,569.305,216.936,29
71,573.7,217.204,30
71,577.876,217.015,31
71,575.967,215.93,32
71,575.983,215.995,33
71,569.948,215.675,34
71,576.758,216.369,35
71,574.849,216.219,36
71,578.267,215.601,37
71,578.626,215.05,38
71,578.198,215.066,39
71,578.923,215.058,40
71,577.264,214.877,41
71,579.204,215.557,42
71,579.166,215.476,43
71,579.783,215.549,44
71,580.007,215.535,45
71,580.292,215.702,46
71,580.681,215.765,47
71,581.79,215.518,48
71,580.352,215.653,49
71,581.644,215.719,50
71,583.349,215.423,51
71,578.306,215.958,52
71,579.808,216.121,53
71,590.172,216.238,54
71,586.946,215.013,55
71,590.811,215.873,57
71,588.734,216.747,58
71,598,217,59
71,599.763,216.849,60
71,591.56,216.366,61
74,601.887,224.315,0
74,601.887,224.315,1
74,601.249,224.25,2
74,602.123,224.043,3
74,602.128,224.048,4
74,602.188,223.952,5
74,602.685,223.99,6
74,602.764,223.735,7
74,601.949,223.239,8
74,600.787,223.097,9
74,600.281,223.053,10
74,601.523,223.275,11
74,602.736,223.891,12
74,602.315,223.761,13
74,602.081,223.616,14
74,601.049,223.567,15
74,601.12,223.644,16
74,602.346,223.61,17
74,602.186,223.593,18
74,602.45,223.646,19
74,602.457,223.294,20
74,602.269,223.313,21
74,602.281,223.317,22
74,601.471,223.233,23
74,601.794,222.944,24
74,601.369,220.831,25
74,597.198,220.919,26
74,600.075,220.524,27
74,599.433,220.77,28
74,601.807,220.737,29
74,597.942,219.993,30
74,598.156,219.338,31
74,598.712,218.626,32
74,598.994,218.811,33
74,600.078,219.501,34
74,599.969,219.469,35
74,600.274,219.424,36
74,604.225,218.98,37
74,605.652,218.368,38
74,606.517,218.553,39
74,605.684,218.411,40
74,604.57,218.671,41
74,604.827,219.471,42
74,605.063,219.161,43
74,606.461,218.767,44
74,606.991,218.647,45
74,606.696,218.675,46
74,606.259,218.677,47
74,607.806,218.729,48
74,607.564,218.986,49
74,608.914,219.049,50
74,609.081,218.369,51
74,606.368,218.284,52
74,604.461,217.621,53
74,605.965,217.461,54
74,608.163,217.682,55
74,607.546,217.858,56
74,605.134,217.415,57
74,604.365,218.17,58
74,605.116,217.85,59
78,1010.969,226.687,0
78,1010.73,226.953,1
78,1010.324,226.914,2
78,1010.832,225.908,3
78,1010.875,225.932,4
78,1010.875,225.932,5
78,1010.872,225.94,6
78,1010.872,225.94,7
78,1012.888,219.148,8
78,1012.292,219.146,9
78,1018.01,217.403,10
78,1019.038,212.545,11
78,1018.494,212.85,12
78,1020.692,212.33,13
78,1020.923,212.573,14
78,1020.923,212.573,15
78,1020.595,212.921,16
78,1020.597,212.908,17
78,1020.345,212.672,18
78,1018.46,212.972,19
78,1018.46,212.972,20
78,1018.46,212.972,21
78,1018.46,212.973,22
78,1018.819,212.902,23
78,1018.819,212.902,24
78,1018.819,212.902,25
78,1018.819,212.902,26
78,1018.816,212.886,27
78,1019.108,213.084,28
78,1019.108,213.084,29
78,1019.108,213.084,30
78,1018.996,212.224,31
78,1013.884,209.799,32
78,1014.665,209.995,33
78,1014.665,209.995,34
78,1014.665,209.995,35
78,1014.665,209.995,36
78,1013.281,209.723,37
78,1012.923,209.627,38
78,1012.922,209.627,39
78,1012.722,208.757,40
78,1012.723,208.756,41
78,1012.723,208.756,42
78,1012.723,208.756,43
78,1012.724,208.756,44
78,1012.828,209.079,45
78,1012.43,208.882,46
78,1012.429,208.881,47
78,1012.429,208.882,48
78,1012.43,208.882,49
78,1012.426,208.88,50
78,1012.427,208.88,51
78,1012.427,208.88,52
78,1012.919,207.129,53
78,1015.144,206.417,54
78,1015.144,206.417,55
78,1015.144,206.417,56
78,1015.144,206.417,57
78,1014.905,205.84,58
78,1014.862,205.801,59
79,955.921,225.409,0
79,955.921,225.409,1
79,955.921,225.409,2
79,955.203,226.927,3
79,955.134,226.642,4
79,955.195,223.793,5
79,955.191,224.141,6
79,955.191,224.141,7
79,955.191,224.141,8
79,955.191,224.141,9
79,955.507,224.218,10
79,955.638,226.806,11
79,955.532,226.715,12
79,955.532,226.715,13
79,955.54,226.717,14
79,955.54,226.718,15
79,956.501,224.618,16
79,956.501,224.618,17
79,956.553,224.567,18
79,956.501,224.618,19
79,956.501,224.618,20
79,956.503,224.618,21
79,956.503,224.618,22
79,956.503,224.618,23
79,956.505,224.617,24
79,956.505,224.617,25
79,956.589,224.674,26
79,956.589,224.674,27
79,956.589,224.674,28
79,956.589,224.674,29
79,956.589,224.674,30
79,946.207,228.571,31
79,950.183,227.679,32
79,950.183,227.679,33
79,950.183,227.679,34
79,950.183,227.679,35
79,950.183,227.679,36
79,950.183,227.678,37
79,950.183,227.678,38
79,950.188,227.667,39
79,950.207,227.592,40
79,950.207,227.592,41
79,950.207,227.592,42
79,950.207,227.592,43
79,950.207,227.592,44
79,950.207,227.592,45
79,950.207,227.592,46
79,950.207,227.592,47
79,950.207,227.592,48
79,950.207,227.592,49
79,950.207,227.592,50
79,950.207,227.592,51
79,950.207,227.592,52
79,950.207,227.592,53
79,950.207,227.592,54
79,950.207,227.592,55
79,950.207,227.592,56
79,950.207,227.592,57
79,950.207,227.592,58
79,950.207,227.592,59
79,955.147,219.373,60
79,955.147,219.372,61
79,955.147,219.373,62
79,955.147,219.373,63
79,955.152,219.382,64
80,87.727,227.654,0
80,87.727,227.654,1
80,87.513,227.696,2
80,87.506,227.684,3
80,91.586,219.356,4
80,91.697,219.323,5
80,91.648,219.335,6
80,91.586,219.414,7
80,91.586,219.414,8
80,91.598,220.774,9
80,83.847,224.136,10
80,85.365,223.415,11
80,85.364,223.415,12
80,85.364,223.415,13
80,85.364,223.415,14
80,85.523,222.801,15
80,85.236,222.754,16
80,85.236,222.754,17
80,85.168,222.73,18
