TRACK_ID,POSITION_X,POSITION_Y,POSITION_T
10,376.75,235.363,81
10,376.615,234.483,82
10,378.301,234.301,83
10,378.721,234.189,84
10,378.264,234.108,85
10,377.442,234.717,86
10,377.452,234.741,87
10,378.333,234.628,88
10,379.034,235.185,89
10,380.094,235.089,90
10,380.453,235.257,91
10,380.517,235.5,92
10,380.68,236.137,93
10,381.642,235.53,94
10,382.23,235.022,95
10,381.066,235.318,96
10,381.041,236.204,97
10,380.284,237.539,98
10,378.275,239.47,99
10,375.83,241.512,100
10,372.792,243.887,101
10,368.776,245.819,102
10,365.274,246.586,103
10,361.891,247.096,104
10,357.732,248.405,105
10,352.194,249.929,106
10,348.748,249.997,107
10,348.351,249.418,108
10,348.049,249.396,109
10,348.473,249.893,110
10,348.062,249.29,111
10,348.108,249.713,112
10,347.85,249.241,113
10,348.208,249.324,114
10,348.292,250.893,115
10,348.946,251.377,116
10,349.247,251.724,117
10,350.448,251.522,118
10,351.009,250.591,119
10,351.255,251.455,120
10,352.157,251.837,121
10,352.747,251.847,122
10,353.137,251.624,123
10,353.79,252.203,124
10,354.363,252.608,125
10,354.198,252.569,126
10,354.11,253.912,127
10,353.135,256.358,128
10,352.509,257.154,129
10,350.789,257.914,130
11,538.952,239.617,0
11,538.942,239.62,1
11,538.391,239.909,2
11,538.551,239.908,3
11,538.122,241.281,4
11,537.434,241.098,5
11,537.423,241.03,6
11,538.062,240.993,7
11,538.461,240.017,8
11,538.042,239.402,9
11,538.121,239.639,10
11,538.295,239.925,11
11,539.246,240.488,12
11,538.899,240.498,13
11,538.104,240.467,14
11,537.956,240.695,15
11,538.55,240.799,16
11,538.463,240.551,17
11,538.538,239.99,18
11,538.573,240.012,19
11,538.703,240.033,20
11,538.625,240.424,21
11,538.368,240.164,22
11,537.812,240.163,23
11,536.981,239.864,24
11,536.868,238.2,25
11,536.405,238.697,26
11,537.058,237.759,27
11,536.541,237.973,28
11,535.961,236.801,29
11,536.372,235.057,30
11,536.904,237.054,31
11,539.208,236.843,32
11,538.184,237.715,33
11,536.629,236.761,34
11,536.953,236.856,35
11,537.684,236.98,36
11,540.965,236.244,37
11,541.591,235.499,38
11,542.893,235.21,39
11,542.65,235.053,40
11,542.002,235.074,41
11,542.313,235.545,42
11,542.543,235.146,43
11,543.236,235.461,44
11,543.393,235.129,45
11,543.118,235.349,46
11,543.169,235.503,47
11,544.44,236.028,48
11,544.692,236.417,49
11,545.454,236.49,50
11,545.659,235.941,51
11,545.283,236.389,52
11,546.082,236.049,53
11,546.288,235.989,54
11,544.99,235.644,55
11,544.039,235.706,56
11,543.039,235.482,57
11,542.462,236.055,58
11,542.653,235.526,59
11,543.453,235.183,60
11,544.387,235.477,61
11,544.045,235.252,62
11,543.273,235.767,63
11,543.831,235.801,64
11,544.364,235.823,65
11,544.531,235.826,66
11,544.905,235.291,67
11,545.147,234.856,68
11,545.409,234.609,69
11,545.517,233.422,70
11,545.538,233.392,71
11,543.85,232.589,72
11,545.789,233.509,73
11,545.728,233.35,74
11,545.82,233.205,75
11,545.49,233.535,76
11,544.908,233.566,77
11,544.168,233.752,78
11,543.917,233.605,79
11,545.304,233.958,80
11,545.657,233.298,81
11,546.034,233.316,82
11,546.883,233.275,83
11,546.411,232.588,84
11,545.838,232.609,85
11,544.971,233.076,86
11,545.747,233.808,87
11,547.397,234.283,88
11,546.979,234.555,89
11,546.791,234.509,90
11,546.59,233.612,91
11,548.188,234.932,92
11,548.516,235.117,93
11,547.902,234.994,94
11,548.264,234.887,95
11,547.899,234.535,96
11,548.071,234.654,97
11,548.272,235.319,98
11,548.641,235.23,99
11,548.936,235.952,100
11,549.084,236.269,101
11,549.236,236.087,102
11,549.339,235.722,103
11,549.479,236.168,104
11,549.852,236.35,105
11,550.629,236.34,106
11,550.62,236.543,107
11,550.884,236.675,108
11,550.468,236.639,109
11,550.824,236.516,110
11,550.258,236.859,111
11,550.637,236.638,112
11,549.775,235.795,113
11,549.925,235.763,114
11,549.768,236.076,115
11,549.935,237.124,116
11,550.555,237.279,117
11,551.229,236.23,118
11,551.933,237.249,119
11,553.168,237.814,120
11,553.549,237.891,121
11,553.772,237.81,122
11,554.296,237.258,123
11,555.057,237.998,124
11,555.113,238.052,125
11,555.679,238.483,126
11,555.656,238.995,127
11,556.27,239.912,128
11,557.715,241.575,129
11,558.143,242.382,130
12,393.926,239.297,0
12,393.926,239.297,1
12,393.939,239.306,2
12,394.163,239.038,3
12,393.89,239.098,4
12,393.453,239.032,5
12,393.448,239.104,6
12,394.12,238.799,7
12,393.988,238.586,8
12,393.435,238.739,9
12,393.786,238.753,10
12,394.975,238.764,11
12,395.39,239.294,12
12,395.042,238.937,13
12,394.425,238.748,14
12,394.308,239.044,15
12,394.566,238.941,16
12,394.527,238.789,17
12,394.364,238.963,18
12,394.422,238.892,19
12,394.782,238.353,20
12,394.301,238.317,21
12,393.92,238.348,22
12,393.944,238.409,23
12,393.414,237.722,24
12,393.115,236.571,25
12,392.593,236.879,26
12,393.392,235.81,27
12,392.677,236.082,28
12,392.024,236.393,29
12,392.17,236.044,30
12,392.943,235.17,31
12,393.008,234.654,32
12,392.952,234.855,33
12,393.178,235.08,34
12,393.541,235.152,35
12,393.941,235.078,36
12,396.978,234.384,37
12,397.89,234.021,38
12,398.498,233.87,39
12,398.119,233.988,40
12,401.604,233.124,41
12,398.592,234.079,42
12,399.142,232.3,44
12,398.916,232.246,45
12,398.616,233.027,46
12,399.663,233.948,47
12,400.422,233.884,48
12,400.669,234.264,49
12,401.348,234.222,50
12,401.339,233.772,51
12,401.204,233.933,52
12,402.122,233.726,53
12,402.227,233.712,54
12,400.724,233.436,55
12,400.025,233.798,56
12,399.273,233.819,57
12,398.481,234.324,58
12,398.786,233.944,59
12,399.825,233.64,60
12,400.774,234.006,61
12,400.351,233.248,62
12,399.912,233.276,63
12,400.694,233.573,64
12,400.768,233.626,65
12,400.923,233.841,66
12,401.149,233.572,67
12,401.109,233.374,68
12,401.542,233.114,69
12,401.939,233.017,70
12,401.836,233.016,71
12,401.706,232.825,72
12,401.586,232.542,73
12,401.679,232.136,74
12,400.449,232.98,75
12,400.84,232.8,76
12,400.4,232.673,77
12,400.242,232.511,78
12,400.164,232.491,79
12,400.137,232.497,80
12,400.623,232.445,81
12,400.376,232.362,82
12,401.634,232.575,83
12,402.557,231.675,84
12,401.993,231.971,85
12,400.891,232.265,86
12,401.655,232.166,87
12,402.87,231.378,88
12,402.687,232.611,89
12,403.768,232.181,90
12,403.029,232.821,91
12,404.001,232.616,92
12,403.86,233.121,93
12,403.976,233.163,94
12,403.283,232.843,95
12,404.286,232.45,96
12,404.392,232.883,97
12,404.728,233.516,98
12,404.702,233.728,99
12,404.753,234.136,100
12,405.414,234.462,101
12,405.227,234.457,102
12,405.244,234.507,103
12,405.117,234.5,104
12,405.512,234.509,105
12,405.946,234.855,106
12,405.931,234.737,107
12,406.02,234.35,108
12,406.18,234.153,109
12,406.305,234.06,110
12,405.978,233.989,111
12,406.47,234.621,112
12,405.873,233.807,113
12,406.113,234.531,114
12,406.238,234.681,115
12,406.4,235.25,116
12,406.984,235.771,117
12,407.777,235.27,118
12,408.822,234.998,119
12,408.748,235.849,120
12,409.148,235.85,121
12,410.1,236.662,122
12,409.915,236.726,123
12,410.903,236.559,124
12,411.73,236.275,125
12,411.44,238.122,126
12,411.217,237.608,127
12,412.481,238.448,128
12,413.685,239.77,129
12,414.232,240.533,130
13,668.245,238.11,0
13,668.244,238.11,1
13,668.159,238.055,2
13,669.051,237.822,3
13,669.168,237.683,4
13,668.53,237.515,5
13,668.084,237.379,6
13,668.255,237.354,7
13,668.063,236.943,8
13,667.755,236.856,9
13,667.424,237.064,10
13,667.767,237.301,11
13,668.852,238.049,12
13,669.036,238.034,13
13,667.885,237.585,14
13,667.718,237.987,15
13,668.168,238.147,16
13,668.773,237.572,17
13,668.407,237.548,18
13,668.71,237.696,19
13,669.189,237.421,20
13,668.568,237.222,21
13,668.229,237.06,22
13,668.09,236.997,23
13,668.228,236.775,24
13,667.042,234.409,25
13,666.364,234.524,26
13,667.209,233.652,27
13,666.876,233.71,28
13,666.205,233.891,29
13,666.306,233.503,30
13,667.04,232.935,31
13,666.941,232.184,32
13,666.375,231.923,33
13,665.882,232.072,34
13,666.177,231.804,35
13,666.866,231.956,36
13,670.246,231.452,37
13,671.27,230.841,38
13,672.379,231.113,39
13,671.721,230.798,40
13,671.116,230.834,41
13,672.615,231.426,42
13,672.086,231.293,43
13,672.498,231.289,44
13,673.019,231.201,45
13,673.001,231.218,46
13,673.086,231.269,47
13,674.331,231.056,48
13,674.223,231.546,49
13,675.79,231.706,50
13,674.862,231.178,51
13,675.648,232.192,52
13,674.598,230.951,53
13,674.867,230.435,54
13,673.896,230.141,55
13,673.188,230.678,56
13,673.181,230.75,57
13,673.082,231.29,58
13,673.39,231.131,59
13,674.658,230.844,60
13,675.96,231.251,61
13,675.795,230.27,62
13,674.847,230.314,63
13,675.054,230.532,64
13,675.122,230.419,65
13,675.826,230.505,66
13,676.406,230.434,67
13,676.072,230.035,68
13,675.602,229.457,69
13,675.436,229.478,70
13,675.379,229.797,71
13,675.036,229.602,72
13,674.773,229.437,73
13,674.523,229.211,74
13,674.879,228.992,75
13,673.94,229.232,76
13,673.661,229.061,77
13,673.194,229.02,78
13,673.837,228.902,79
13,673.74,229.011,80
13,673.681,229.093,81
13,674.584,228.82,82
13,675.748,228.824,83
13,676.694,228.302,84
13,676.021,228.294,85
13,674.941,229.032,86
13,674.715,228.863,87
13,675.145,228.93,88
13,675.277,229.359,89
13,676.293,229.335,90
13,676.884,229.336,91
13,677.699,230.332,92
13,677.044,230.899,93
13,676.134,230.581,94
13,675.481,230.134,95
13,675.551,230.019,96
13,674.798,230.098,97
13,676.096,230.587,98
13,676.46,231.05,99
13,677.42,231.338,100
13,678.949,231.822,101
13,678.196,231.788,102
13,678.845,231.701,103
13,679.157,231.711,104
13,679.037,231.781,105
13,680.611,231.885,106
13,680.476,231.928,107
13,680.25,231.316,108
13,680.504,230.993,109
13,680.08,231.274,110
13,679.676,230.87,111
13,679.651,230.989,112
13,679.696,230.454,113
13,680.026,231.026,114
13,679.804,231.163,115
13,680.108,231.995,116
13,680.776,232.525,117
13,681.889,232.258,118
13,682.362,232.086,119
13,682.718,232.313,120
13,683.143,232.596,121
13,683.67,232.791,122
13,684.499,232.445,123
13,685.278,233.43,124
13,685.434,233.474,125
13,685.079,233.624,126
13,684.943,233.948,127
13,684.587,234.6,128
13,685.709,235.821,129
13,685.486,236.24,130
14,486.423,238.542,0
14,486.423,238.542,1
14,485.224,239.231,2
14,486.054,237.911,3
14,486.634,238.79,4
14,484.823,238.102,5
14,486.096,237.786,6
14,485.527,238.527,7
14,485.541,237.1,8
14,485.664,237.996,9
14,484.766,237.57,10
14,486.561,237.557,11
14,486.347,239.209,12
14,485.635,237.77,13
14,486.085,238.116,14
14,484.742,238.61,15
14,485.963,237.808,16
14,486.552,238.642,17
14,485.246,238.612,18
14,486.413,237.953,19
14,486.162,238.772,20
14,485.159,237.594,21
14,486.209,237.769,22
14,485.066,238.745,23
14,484.529,236.877,24
14,484.809,236.353,25
14,483.101,236.281,26
14,484.904,234.776,27
14,483.595,236.024,28
14,482.877,235.201,29
14,484.179,235.177,30
14,483.821,235.18,31
14,484.37,233.437,32
14,485.343,234.13,33
14,484.26,234.886,34
14,485.145,234.048,35
14,485.654,235.232,36
14,489.108,233.424,37
14,489.372,234.009,38
14,489.613,232.922,39
14,490.46,232.919,40
14,489.142,233.766,41
14,489.131,233.026,42
14,490.619,233.167,43
14,490.129,233.922,44
14,490.641,232.71,45
14,490.976,233.83,46
14,489.967,233.504,47
14,492.428,233.092,48
14,491.933,234.587,49
14,492.329,233.461,50
14,493.608,233.463,51
14,491.856,234.3,52
14,493.311,233.145,53
14,494.333,233.803,54
14,491.797,233.342,55
14,491.933,232.745,56
14,490.451,233.94,57
14,489.096,233.444,58
14,490.64,233.108,59
14,491.007,233.869,60
14,491.688,233.029,61
14,492.555,233.044,62
14,490.932,233.232,63
14,492.802,232.33,64
14,493.098,233.418,65
14,491.81,232.938,66
14,493.163,232.178,67
14,492.792,233.303,68
14,492.399,231.647,69
14,493.447,231.958,70
14,492.671,233.115,71
14,492.479,231.768,72
14,493.638,231.852,73
14,492.29,232.021,74
14,492.816,230.823,75
14,493.098,231.909,76
14,491.367,231.685,77
14,492.377,230.763,78
14,493.558,231.795,79
14,491.034,232.253,80
14,491.983,233.889,81
14,492.44,233.967,82
14,492.713,231.397,83
14,494.681,231.001,84
14,493.092,232.002,85
14,492.694,231.541,86
14,494.057,231.591,87
14,493.143,231.788,88
14,493.2,231.372,89
14,494.734,230.89,90
14,495.106,232.073,91
14,494.883,231.324,92
14,496.407,231.746,93
14,495.581,232.925,94
14,494.591,231.975,95
14,496.143,231.477,96
14,496.06,232.562,97
14,495.575,232.617,98
14,496.735,232.692,99
14,496.327,233.822,100
14,496.475,233.275,101
14,497.61,233.394,102
14,496.391,233.778,103
14,497.072,232.662,104
14,497.937,234.136,105
14,497.181,234.364,106
14,498.274,233.289,107
14,498.103,233.928,108
14,496.877,233.12,109
14,498.032,232.955,110
14,498.102,234.359,111
14,497.122,233.903,112
14,497.802,232.972,113
14,497.485,234.061,114
14,497.183,233.504,115
14,498.74,234.384,116
14,497.996,235.226,117
14,499.111,233.93,118
14,501.162,234.351,119
14,500.354,236.465,120
14,500.163,235.843,121
14,501.187,237.07,122
14,499.722,237.297,123
14,500.958,236.178,124
14,502.362,236.482,125
14,502.257,236.351,126
14,503.275,237.795,127
14,504.63,239.793,128
14,503.861,239.643,129
14,504.795,240.385,130
16,328.25,230.816,0
16,328.25,230.816,1
16,329.674,230.575,2
16,328.159,230.625,3
16,328.368,230.469,4
16,325.881,230.617,5
16,326.519,230.514,6
16,326.176,230.596,7
16,327.181,230.079,8
16,323.71,230.68,9
16,323.451,231.054,10
16,319.747,233,11
16,318.564,234.22,12
16,317.635,234.133,13
16,317.331,233.934,14
16,316.602,234.336,15
16,316.618,234.642,16
16,316.688,234.395,17
16,316.634,234.448,18
16,316.633,234.448,19
16,316.018,234.238,20
16,315.562,234.309,21
16,314.762,234.096,22
16,314.02,234.414,23
16,312.992,233.439,24
16,312.757,231.901,25
16,311.408,232.325,26
16,312.667,231.368,27
16,311.037,231.757,28
16,309.573,232.081,29
16,309.241,232.048,30
16,311.325,230.993,31
16,311.272,230.256,32
16,310.401,230.577,33
16,310.6,230.97,34
16,310.662,231.03,35
16,312.464,230.708,36
16,314.059,230.272,37
16,315.797,229.569,38
16,318.645,228.83,39
16,317.677,228.945,40
16,318.064,228.546,41
19,621.622,228.789,0
19,621.622,228.789,1
19,622.998,229.25,2
19,623.88,228.917,3
19,623.597,228.789,4
19,622.735,228.655,5
19,623.528,228.753,6
19,623.16,228.627,7
19,624.225,228.373,8
19,622.505,228.014,9
19,623.385,228.327,10
19,623.959,228.405,11
19,625.229,229.13,12
19,623.887,228.748,13
19,624.025,228.745,14
19,623.4,228.687,15
19,623.735,228.939,16
19,624.132,228.588,17
19,623.125,228.602,18
19,624.441,228.704,19
19,624.92,228.264,20
19,624.181,228.295,21
19,623.71,228.137,22
19,622.757,228.14,23
19,623.222,227.762,24
19,621.765,225.704,25
19,621.205,226.025,26
19,622.039,224.89,27
19,620.675,225.007,28
19,621.243,225.558,29
19,620.435,225.493,30
19,622.102,225.073,31
19,620.643,223.856,32
19,621.566,224.091,33
19,621.961,224.411,34
19,621.811,224.397,35
19,622.758,224.436,36
19,625.454,223.952,37
19,625.533,222.95,38
19,627.833,223.373,39
19,626.719,223.227,40
19,626.333,223.153,41
19,625.982,223.306,42
19,626.862,223.387,43
19,628.838,223.57,44
19,626.825,222.89,45
19,628.405,223.371,46
19,627.516,223.236,47
19,629.365,223.379,48
19,628.579,223.686,49
19,630.694,223.915,50
19,630.175,223.282,51
19,629.037,223.613,52
19,630.543,223.292,53
19,630.599,223.084,54
19,630.191,222.719,55
19,629.662,222.949,56
19,629.876,223.03,57
19,628.625,223.758,58
19,627.503,223.143,59
19,629.006,222.578,60
19,630.956,223.19,61
19,630.484,222.426,62
19,628.394,221.871,63
19,630.644,222.641,64
19,629.446,222.301,65
19,634.398,222.976,66
19,632.347,222.688,67
19,633.042,222.382,68
19,631.253,222.032,69
19,632.608,221.976,70
19,631.044,221.917,71
19,631.587,221.577,72
19,631.038,221.625,73
19,630.958,221.078,74
19,631.652,221.056,75
19,630.552,221.657,76
19,630.184,221.363,77
19,630.087,221.56,78
19,630.106,221.125,79
19,629.903,221.527,80
19,630.209,221.428,81
19,630.479,221.057,82
19,629.709,220.608,83
19,631.809,220.327,84
19,632.127,220.559,85
19,631.471,221.35,86
19,631.25,221.003,87
19,630.413,220.988,88
19,631.514,221.3,89
19,632.762,221.331,90
19,632.961,221.509,91
19,633.075,221.961,92
19,633.318,222.688,93
19,633.591,222.94,94
19,633.056,222.517,95
19,633.055,222.63,96
19,631.359,222.166,97
19,630.79,222.461,98
19,631.35,222.119,99
19,631.822,222.568,100
19,632.425,223.08,101
19,632.594,223.153,102
19,633.437,223.134,103
19,633.315,223.188,104
19,633.365,223.596,105
19,632.999,223.366,106
19,634.298,223.501,107
19,633.954,223.006,108
19,634.836,222.794,109
19,634.222,222.865,110
19,634.006,222.86,111
19,634.594,223.161,112
19,634.623,222.534,113
19,635.289,223.205,114
19,635.531,223.682,115
19,635.051,224.275,116
19,635.27,224.765,117
19,637.019,224.456,118
19,637.152,224.081,119
19,637.836,224.057,120
19,638.418,224.684,121
19,638.105,224.809,122
19,637.498,224.187,123
19,641.305,225.132,124
19,638.463,224.829,125
19,639.237,224.92,126
19,638.267,225.666,127
19,640.991,227.222,128
19,641.51,228.411,129
19,642.62,229.186,130
20,344.421,227.956,0
20,344.421,227.956,1
20,344.199,227.991,2
20,343.255,227.845,3
20,347.954,226.997,4
20,347.38,226.831,5
20,345.106,227.159,6
20,345.506,227.094,7
20,346.91,226.7,8
20,346.522,226.437,9
20,346.676,226.674,10
20,346.675,226.913,11
20,347.488,227.412,12
20,346.784,227.072,13
20,345.816,227.009,14
20,346.059,227.126,15
20,345.98,227.427,16
20,353.68,226.819,17
20,352,226,18
20,347.554,226.8,19
20,345.542,226.949,20
20,345.748,226.932,21
20,339,228,22
20,345.152,226.807,23
20,342.964,226.346,24
20,337,226,26
20,332,226,27
20,334,226,28
20,334,226,29
20,334.124,225.729,30
20,336,225,31
20,335.685,224.241,32
20,334,225,33
20,337.471,224.576,34
20,339.232,224.293,35
20,332.371,225.604,36
20,339.463,224.314,37
20,336.685,224.435,38
21,601.887,224.315,0
21,601.887,224.315,1
21,601.249,224.25,2
21,602.123,224.043,3
21,602.128,224.048,4
21,602.188,223.952,5
21,602.685,223.99,6
21,602.764,223.735,7
21,601.949,223.239,8
21,600.787,223.097,9
21,600.281,223.053,10
21,601.523,223.275,11
21,602.736,223.891,12
21,602.315,223.761,13
21,602.081,223.616,14
21,601.049,223.567,15
21,601.12,223.644,16
21,602.346,223.61,17
21,602.186,223.593,18
21,602.45,223.646,19
21,602.457,223.294,20
21,602.269,223.313,21
21,602.281,223.317,22
21,601.471,223.233,23
21,601.794,222.944,24
21,601.369,220.831,25
21,597.198,220.919,26
21,600.075,220.524,27
21,599.433,220.77,28
21,601.807,220.737,29
21,597.942,219.993,30
21,598.156,219.338,31
21,598.712,218.626,32
21,598.994,218.811,33
21,600.078,219.501,34
21,599.969,219.469,35
21,600.274,219.424,36
21,604.225,218.98,37
21,605.652,218.368,38
21,606.517,218.553,39
21,605.684,218.411,40
21,604.57,218.671,41
21,604.827,219.471,42
21,605.063,219.161,43
21,606.461,218.767,44
21,606.991,218.647,45
21,606.696,218.675,46
21,606.259,218.677,47
21,607.806,218.729,48
21,607.564,218.986,49
21,608.914,219.049,50
21,609.081,218.369,51
21,606.368,218.284,52
21,604.461,217.621,53
21,605.965,217.461,54
21,608.163,217.682,55
21,607.546,217.858,56
21,605.134,217.415,57
21,604.365,218.17,58
21,605.116,217.85,59
23,208.602,261.875,0
23,208.602,261.875,1
23,208.67,262.003,2
23,208.942,261.636,3
23,208.76,261.686,4
23,207.915,261.505,5
23,208.717,261.468,6
23,208.528,261.46,7
23,208.56,261.085,8
23,208.326,260.731,9
23,207.906,261.026,10
23,209.233,260.998,11
23,209.094,261.55,12
23,208.914,261.212,13
23,207.899,261.193,14
23,208.271,261.392,15
23,209.714,261.133,16
23,208.963,261.018,17
23,209.589,260.845,18
23,209.639,260.825,19
23,209.409,260.584,20
23,209.389,260.588,21
23,208.729,260.537,22
23,208.511,260.611,23
23,208.136,259.625,24
23,207.175,258.5,25
23,206.74,258.719,26
23,208.153,257.77,27
23,208.323,257.855,28
23,207.845,257.807,29
23,208.555,257.067,31
23,208.545,256.578,32
23,208.914,256.565,33
23,208.867,256.882,34
23,209.41,256.9,35
23,210,257,36
23,210.502,257.177,37
23,210.609,257.002,38
23,212.195,256.814,39
23,211.531,256.669,40
23,211.526,256.587,41
23,212.983,256.846,42
23,212.731,256.672,43
23,213.866,256.561,44
23,214.037,256.501,45
23,214.489,256.383,46
25,750.305,259.633,0
25,750.305,259.633,1
25,750.243,259.648,2
25,751.061,259.622,3
25,750.351,259.37,4
25,749.624,259.152,5
25,749.249,259,6
25,750.096,259.345,7
25,749.899,258.987,8
25,749.422,258.842,9
25,749.743,258.964,10
25,750.983,258.73,11
25,750.795,258.986,12
25,748.156,258.292,13
25,748.765,258.856,14
25,747,258,15
25,736.845,253.421,16
25,727.72,249.661,17
25,723.13,248.385,18
25,720.767,247.911,19
25,721.358,247.603,20
25,719.439,247.33,21
25,717.792,246.848,22
28,334.636,255.067,0
28,334.636,255.067,1
28,334.685,255.198,2
28,334.904,254.821,3
28,334.945,254.768,4
28,334.123,254.515,5
28,334.394,254.505,6
28,334.938,254.412,7
28,334.816,254.318,8
28,334.386,254.122,9
28,334.856,254.319,10
28,335.558,254.638,11
28,336.182,255.075,12
28,335.675,254.947,13
28,335.268,254.493,14
28,335.142,254.808,15
28,335.435,254.923,16
28,335.345,254.66,17
28,335.248,254.721,18
28,335.331,254.57,19
28,335.453,254.397,20
28,334.894,254.847,21
28,334.602,254.393,22
28,334.634,254.924,23
28,334.41,254.243,24
28,334.225,252.702,25
28,333.987,253.079,26
28,334.715,251.803,27
28,334.178,252.241,28
28,333.608,252.512,29
